# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140901-20141231
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_C_03,388,321,253,00:06:10,8.82,15:08:09
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(d),386,351,322,00:02:02,193.00,01:41:43
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(g),386,360,322,00:04:10,22.71,08:00:17
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_01_(c),384,345,297,00:02:51,76.80,02:40:57
/Science:Math_Exam_Resources/Courses/MATH220,380,277,174,00:00:38,3.96,14:16:56
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_08,380,318,209,00:07:13,13.10,13:45:48
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_C_03_(b),378,312,257,00:03:59,29.08,09:03:55
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_C_02_(c),373,323,269,00:05:51,20.72,07:18:01
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_11,372,309,207,00:05:54,9.79,16:16:44
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_04_(d),371,319,283,00:03:38,14.84,13:10:30
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_B_01,371,330,273,00:04:43,19.53,11:02:13
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_A_02,370,332,272,00:03:24,23.12,08:09:28
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_A_03,370,325,270,00:03:32,41.11,03:12:09
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_07,369,340,285,00:07:51,13.18,06:33:56
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(m),368,331,303,00:02:35,26.29,11:54:40
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(b),368,343,325,00:01:48,46.00,07:02:59
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(f),367,334,308,00:02:18,61.17,06:15:17
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_09,367,305,206,00:07:44,9.41,22:51:52
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(c),366,337,307,00:01:18,45.75,07:05:03
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(j),366,340,310,00:02:23,366.00,00:00:49
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(i),365,338,309,00:01:53,73.00,03:56:25
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(k),365,345,314,00:02:25,45.62,06:14:39
/Science:Math_Exam_Resources/Courses/MATH110/December_2013/Question_01_(a),362,313,230,00:03:06,13.92,13:40:36
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_08_(b)_i,362,304,251,00:05:16,7.70,14:14:50
/Science:Math_Exam_Resources/Courses/MATH104/December_2013/Question_01_(l),361,223,193,00:01:48,60.17,02:26:12
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(n),359,332,301,00:04:50,25.64,10:05:14
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_C_02_(a),358,313,266,00:02:01,16.27,10:32:37
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_A_05,355,331,274,00:03:17,20.88,10:22:37
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_12_(c),354,256,178,00:04:01,23.60,03:48:43
/Science:Math_Exam_Resources/Courses/MATH104/December_2013/Question_06_(b),353,262,198,00:03:50,13.07,09:20:24
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_B_02,352,317,271,00:04:52,19.56,08:43:15
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_01_(b),352,316,265,00:02:53,27.08,03:46:44
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_05,352,307,206,00:06:06,16.00,13:37:09
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_06,346,297,206,00:05:56,12.36,09:05:28
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_B_02,345,320,256,00:06:42,15.68,13:17:26
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_02_(c),345,284,203,00:01:58,49.29,06:19:21
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_A_07,344,306,252,00:03:22,49.14,05:47:50
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_B_03,344,298,245,00:02:45,14.33,06:41:30
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_C_03_(c),342,287,236,00:03:52,26.31,01:45:21
/Science:Math_Exam_Resources/Courses/MATH110/December_2010,342,209,139,00:00:57,7.28,34:14:59
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_04_(e),340,295,261,00:03:10,37.78,02:16:46
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_B_05,336,310,260,00:05:05,30.55,04:20:32
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_C_04_(c),333,288,226,00:03:55,14.48,09:12:18
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_C_02_(b),328,287,252,00:02:05,82.00,00:23:36
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_C_02_(d),326,276,237,00:03:57,12.07,10:32:21
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_01_(c),324,294,240,00:04:43,21.60,09:08:56
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_07_(c),324,270,188,00:01:59,36.00,03:42:00
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_02_(d),321,280,203,00:03:32,45.86,02:58:46
/Science:Math_Exam_Resources/Courses/MATH102/December_2011/Question_01_(b)_iii,320,283,228,00:05:35,26.67,05:57:45
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_A_06,320,286,244,00:02:13,45.71,03:05:30
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_A_04,318,290,252,00:02:39,28.91,10:19:05
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_B_08,317,291,248,00:05:19,26.42,07:20:52
/Science:Math_Exam_Resources/Courses/MATH221/December_2011/Question_01_(a),316,270,186,00:03:34,9.88,19:52:40
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_05_(b),315,260,218,00:04:50,17.50,05:17:23
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_B_05,314,279,244,00:02:26,44.86,05:01:27
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_B_07,310,273,235,00:02:56,38.75,03:37:43
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_C_04_(a),308,279,240,00:02:29,5.05,06:20:23
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_B_06,308,282,243,00:03:06,23.69,06:17:16
